Book_URL,Summary,Genres
/book/show/56817365-the-last-cuentista,"There lived a girl named Petra Peña, who wanted nothing more than to be a storyteller, like her abuelita.But Petra's world is ending. Earth has been destroyed by a comet, and only a few hundred scientists and their children – among them Petra and her family – have been chosen to journey to a new planet. They are the ones who must carry on the human race.Hundreds of years later, Petra wakes to this new planet – and the discovery that she is the only person who remembers Earth. A sinister Collective has taken over the ship during its journey, bent on erasing the sins of humanity's past. They have systematically purged the memories of all aboard – or purged them altogether.Petra alone now carries the stories of our past, and with them, any hope for our future. Can she make them live again?","Middle Grade, Science Fiction, Young Adult, Fantasy, Fiction, Dystopia, Audiobook"
/book/show/40727470-stalking-jack-the-ripper,"Seventeen-year-old Audrey Rose Wadsworth was born a lord's daughter, with a life of wealth and privilege stretched out before her. But between the social teas and silk dress fittings, she leads a forbidden secret life.Against her stern father's wishes and society's expectations, Audrey often slips away to her uncle's laboratory to study the gruesome practice of forensic medicine. When her work on a string of savagely killed corpses drags Audrey into the investigation of a serial murderer, her search for answers brings her close to her own sheltered world.The story's shocking twists and turns, augmented with real, sinister period photos, will make this dazzling debut from author Kerri Maniscalco impossible to forget.","Historical Fiction, Mystery, Young Adult, Romance, Historical, Fantasy, Horror"
/book/show/18966806-morning-star,Error fetching summary,Error fetching genre
/book/show/7968243-cleopatra,"The Pulitzer Prize-winning biographer brings to life the most intriguing woman in the history of the world: Cleopatra, the last queen of Egypt.Her palace shimmered with onyx, garnets, and gold, but was richer still in political and sexual intrigue. Above all else, Cleopatra was a shrewd strategist and an ingenious negotiator.Though her life spanned fewer than forty years, it reshaped the contours of the ancient world. She was married twice, each time to a brother. She waged a brutal civil war against the first when both were teenagers. She poisoned the second. Ultimately she dispensed with an ambitious sister as well; incest and assassination were family specialties. Cleopatra appears to have had sex with only two men. They happen, however, to have been Julius Caesar and Mark Antony, among the most prominent Romans of the day. Both were married to other women. Cleopatra had a child with Caesar and–after his murder–three more with his protégé. Already she was the wealthiest ruler in the Mediterranean; the relationship with Antony confirmed her status as the most influential woman of the age. The two would together attempt to forge a new empire, in an alliance that spelled their ends. Cleopatra has lodged herself in our imaginations ever since.Famous long before she was notorious, Cleopatra has gone down in history for all the wrong reasons. Shakespeare and Shaw put words in her mouth. Michelangelo, Tiepolo, and Elizabeth Taylor put a face to her name. Along the way, Cleopatra’s supple personality and the drama of her circumstances have been lost. In a masterly return to the classical sources, Stacy Schiff here boldly separates fact from fiction to rescue the magnetic queen whose death ushered in a new world order. Rich in detail, epic in scope, Schiff ‘s is a luminous, deeply original reconstruction of a dazzling life.","History, Biography, Nonfiction, Egypt, Historical, Biography Memoir, Audiobook"
/book/show/61030532-everybody-knows,"Welcome to Mae Pruett’s Los Angeles, where“Nobody talks. But everybody whispers.”As a “black-bag” publicist tasked not with letting the good news out but keeping the bad news in, Mae works for one of LA’s most powerful and sought-after crisis PR firms, at the center of a sprawling web of lawyers, PR flaks, and private security firms she calls “The Beast.” They protect the rich and powerful and depraved by any means necessary.After her boss is gunned down in front of the Beverly Hills Hotel in a random attack, Mae takes it upon herself to investigate and runs headfirst into The Beast’s lawless machinations and the twisted systems it exists to perpetuate. It takes her on a roving neon joyride through a Los Angeles full of influencers pumped full of pills and fillers; sprawling mansions footsteps away from sprawling homeless encampments; crooked cops and mysterious wrecking crews in the middle of the night.Edgar Award-winner Jordan Harper’s EVERYBODY KNOWS is addicting and alarming, a “juggernaut of a novel” and “an absolute tour de force.” It is what the crime novel can achieve in the modern age: portray the human lives at the center of vast American landscapes, and make us thrill at their attempts to face impossible odds.","Mystery, Fiction, Thriller, Crime, Mystery Thriller, Audiobook, Noir"
/book/show/17343.Till_We_Have_Faces,"In this timeless tale of two mortal princesses- one beautiful and one unattractive- C.S. Lewis reworks the classical myth of Cupid and Psyche into an enduring piece of contemporary fiction. This is the story of Orual, Psyche's embittered and ugly older sister, who posessively and harmfully loves Psyche. Much to Orual's frustration, Psyche is loved by Cupid, the god of love himself, setting the troubled Orual on a path of moral development.Set against the backdrop of Glome, a barbaric, pre-Christian world, the struggles between sacred and profane love are illuminated as Orual learns that we cannot understand the intent of the gods ""till we have faces"" and sincerity in our souls and selves.","Fiction, Fantasy, Classics, Mythology, Christian, Religion, Christian Fiction"
/book/show/13145.Along_Came_a_Spider,"What have we got? A missing little girl named Maggie Rose . . . a family of three brutally murdered in the projects of Washington, D.C. . . . the thrill-killing of a beautiful elementary school teacher . . . a psychopathic serial kidnapper/murderer who is so terrifying that the FBI, the Secret Service, and the police cannot outsmart him - even after he's been captured.Gary Soneji wants to commit the crime of the century. Alex Cross is the brilliant homicide detective pitted against him. Jezzie Flanagan is the first female supervisor of the Secret Service. They complete one of the most unusual suspense triangles in any thriller you have ever read.Alex and Jezzie are about to have a forbidden love affair—at the worst possible time for both of them. Because Gary Soneji is playing at the top of his game. The latest of the unspeakable crimes happens in Alex Cross's precinct and it happens under the nose of Jezzie and her men.Alex faces the ultimate test: how do you outmaneuver a brilliant psychopath?","Mystery, Fiction, Thriller, Crime, Mystery Thriller, Suspense, Audiobook"
/book/show/32929.Goodnight_Moon,"In a great green room, tucked away in bed, is a little bunny. ""Goodnight room, goodnight moon."" And to all the familiar things in the softly lit room -- to the picture of the three little bears sitting on chairs, to the clocks and his socks, to the mittens and the kittens, to everything one by one -- the little bunny says goodnight.In this classic of children's literature, beloved by generations of readers and listeners, the quiet poetry of the words and the gentle, lulling illustrations combine to make a perfect book for the end of the day.","Childrens, Picture Books, Classics, Fiction, Poetry, Kids, Animals"
/book/show/624641.The_Dreamers,"Gilbert Adair's novel is set in Paris in the spring of 1968. The city is beginning to emerge from hibernation and an obscure spirit of social and political renewal is in the air. Yet Théo, his twin sister Isabelle and Matthew, an American student they have befriended, think only of immersing themselves in another, addictive form of hibernation: moviegoing at the Cinémathèque Française. Night after night, they take their place beside their fellow cinephiles in the very front row of the stalls and feast insatiably off the images that flicker across the vast white screen.Denied their nightly 'fix' when the French government suddenly orders the Cinémathèque's closure, Théo, Isabelle and Matthew gradually withdraw into a hermetically sealed world of their own creation, an airless universe of obsessive private games, ordeals, humiliations and sexual jousting which finds them shedding their clothes and their inhibitions with equal abandon. A vertiginous free fall interrupted only, and tragically, when the real world outside their shuttered apartment succeeds at last in encroaching on their delirium.The study of a triangular relationship whose perverse eroticism contrives nevertheless to conserve its own bruised purity, brilliant in its narrative invention and startling in ints imagery,The Dreamers(now a film by Bernardo Bertolucci) belongs to the romantic French tradition ofLes Enfants TerriblesandLe Grand Meaulnesand resembles no other work in recent British fiction.","Fiction, Historical Fiction, Contemporary, LGBT, France, Queer, Novels"
/book/show/227603.Prozac_Nation,"A harrowing story of breakdowns, suicide attempts, drug therapy, and an eventual journey back to living, this poignant and often hilarious book gives voice to the high incidence of depression among America's youth. A collective cry for help from a generation who have come of age entrenched in the culture of divorce, economic instability, and AIDS, here is the intensely personal story of a young girl full of promise, whose mood swings have risen and fallen like the lines of a sad ballad.","Nonfiction, Memoir, Psychology, Mental Health, Mental Illness, Biography, Biography Memoir"
